16,7	72.000000 	 0.044792 	 0.739071 	 0.783863 
16,8	70.000000 	 0.033594 	 0.750269 	 0.783863 
16,9	68.000000 	 0.055990 	 0.727873 	 0.783863 
17	70.000000 	 0.078386 	 0.705477 	 0.783863 
17,1	72.000000 	 0.078386 	 0.705477 	 0.783863 
17,2	74.000000 	 0.055990 	 0.727873 	 0.783863 
17,3	70.000000 	 0.044792 	 0.739071 	 0.783863 
17,4	72.000000 	 0.055990 	 0.727873 	 0.783863 
17,5	74.000000 	 0.067188 	 0.727873 	 0.795061 
17,6	76.000000 	 0.033594 	 0.750269 	 0.783863 
17,7	72.000000 	 0.011198 	 0.772665 	 0.783863 
17,8	70.000000 	 0.044792 	 0.739071 	 0.783863 
17,9	72.000000 	 0.055990 	 0.727873 	 0.783863 
18	74.000000 	 0.033594 	 0.750269 	 0.783863 
18,1	76.000000 	 0.067188 	 0.716675 	 0.783863 
18,2	78.000000 	 0.011198 	 0.761467 	 0.772665 
18,3	76.000000 	 -0.279951 	 0.783863 	 0.503912 
18,4	74.000000 	 0.000000 	 0.783863 	 0.783863 
18,5	72.000000 	 0.011198 	 0.772665 	 0.783863 
18,6	70.000000 	 0.033594 	 0.750269 	 0.783863 
18,7	72.000000 	 0.055990 	 0.727873 	 0.783863 
18,8	74.000000 	 0.055990 	 0.727873 	 0.783863 
18,9	76.000000 	 0.044792 	 0.739071 	 0.783863 
19	74.000000 	 0.022396 	 0.761467 	 0.783863 
19,1	74.000000 	 0.033594 	 0.750269 	 0.783863 
19,2	76.000000 	 0.033594 	 0.750269 	 0.783863 
19,3	74.000000 	 0.022396 	 0.772665 	 0.795061 
19,4	72.000000 	 0.011198 	 0.772665 	 0.783863 
19,5	72.000000 	 0.055990 	 0.727873 	 0.783863 
19,6	74.000000 	 0.067188 	 0.716675 	 0.783863 
19,7	76.000000 	 0.044792 	 0.739071 	 0.783863 
19,8	78.000000 	 0.011198 	 0.772665 	 0.783863 
19,9	76.000000 	 -0.011198 	 0.795061 	 0.783863 
